Date,Open,High,Low,Close,Adj Close,Volume
8/28/2017,4.114500046,4.127500057,4.05824995,4.124249935,4.070757866,389496000
8/29/2017,4.064750195,4.139500141,4.056499958,4.117499828,4.064096928,324096000
8/30/2017,4.137499809,4.153250217,4.106750011,4.142000198,4.088280201,384400000
8/31/2017,4.162499905,4.239999771,4.15500021,4.236000061,4.181059837,612684000
9/1/2017,4.24875021,4.297500134,4.239999771,4.261499882,4.206228733,445432000
9/5/2017,4.209499836,4.21449995,4.089000225,4.147749901,4.093954086,695364000
9/6/2017,4.181000233,4.195000172,4.110000134,4.145249844,4.091486931,397672000
9/7/2017,4.162250042,4.197249889,4.12375021,4.164500237,4.110486507,352868000
9/8/2017,4.152750015,4.167749882,4.067749977,4.09224987,4.039174557,498856000
9/11/2017,4.138500214,4.235750198,4.132999897,4.224999905,4.170202255,567444000
9/12/2017,4.25,4.25,4.174250126,4.240250111,4.185254574,411488000
9/13/2017,4.214749813,4.288499832,4.18200016,4.259250164,4.204009533,580960000
9/14/2017,4.219749928,4.31400013,4.195000172,4.235000134,4.180071831,513712000
9/15/2017,4.321499825,4.50274992,4.316249847,4.50274992,4.444349766,1364792000
9/18/2017,4.628499985,4.78000021,4.621500015,4.68874979,4.627936363,1684460000
9/19/2017,4.637750149,4.746250153,4.615499973,4.683750153,4.623003006,874280000
9/20/2017,4.6875,4.735499859,4.605249882,4.645999908,4.58574152,724920000
9/21/2017,4.540999889,4.567500114,4.44024992,4.519000053,4.460389137,1075600000
9/22/2017,4.507500172,4.557750225,4.465000153,4.474999905,4.416960716,491232000
9/25/2017,4.443749905,4.445000172,4.254000187,4.275000095,4.219554901,874580000
9/26/2017,4.411250114,4.467000008,4.258749962,4.298999786,4.243241787,1125620000
9/27/2017,4.390500069,4.406750202,4.318749905,4.393249989,4.336269379,713720000
9/28/2017,4.400499821,4.404500008,4.343999863,4.392000198,4.335037231,435244000
9/29/2017,4.477000237,4.493249893,4.431250095,4.469250202,4.411284924,619092000
10/2/2017,4.519999981,4.549499989,4.425000191,4.474999905,4.416960716,503480000
10/3/2017,4.481249809,4.514500141,4.439499855,4.484250069,4.426089287,390332000
10/4/2017,4.490499973,4.544250011,4.453499794,4.521749973,4.463103771,427848000
10/5/2017,4.546500206,4.550000191,4.488999844,4.519249916,4.460636616,437364000
10/6/2017,4.491250038,4.546000004,4.474999905,4.53249979,4.473714352,318800000
10/9/2017,4.569749832,4.668250084,4.550749779,4.634749889,4.57463789,563492000
10/10/2017,4.785749912,4.823750019,4.681499958,4.723249912,4.661990643,974876000
10/11/2017,4.739999771,4.775000095,4.693500042,4.773499966,4.711587906,529508000
10/12/2017,4.77699995,4.827250004,4.748250008,4.77575016,4.713809013,528292000
10/13/2017,4.838749886,4.875,4.791250229,4.864749908,4.801654816,628728000
10/16/2017,4.894999981,4.951250076,4.830999851,4.948249817,4.884072781,576640000
10/17/2017,4.927249908,4.972499847,4.908750057,4.943749905,4.879630566,478596000
10/18/2017,4.952750206,4.953499794,4.833000183,4.939499855,4.875435829,567316000
10/19/2017,4.861000061,4.949999809,4.81125021,4.945000172,4.880864143,570772000
10/20/2017,4.962250233,4.989749908,4.913499832,4.922500134,4.85865593,451620000
10/23/2017,4.944499969,4.971250057,4.894999981,4.915500164,4.851747513,428696000
10/24/2017,4.924749851,4.96875,4.898499966,4.967000008,4.902579784,407244000
10/25/2017,4.927000046,4.980500221,4.779250145,4.841499805,4.778706074,828160000
10/26/2017,4.86950016,4.903999805,4.84525013,4.892250061,4.82879734,322744000
10/27/2017,4.945000172,5.046750069,4.918749809,5.046500206,4.981048584,572192000
10/30/2017,5.046500206,5.152249813,5.030499935,5.096000195,5.029905796,504056000
10/31/2017,5.128250122,5.197249889,5.122499943,5.170249939,5.10319376,411908000
11/1/2017,5.233749866,5.249249935,5.114999771,5.179999828,5.112816334,502576000
11/2/2017,5.150000095,5.195250034,5.091249943,5.148499966,5.081725597,342308000
11/3/2017,5.179999828,5.21724987,5.133500099,5.21724987,5.149582863,353640000
11/6/2017,5.179999828,5.249499798,5.167500019,5.240749836,5.172778606,389944000
11/7/2017,5.263750076,5.322500229,5.25150013,5.300749779,5.232000351,427700000
11/8/2017,5.296249866,5.300000191,5.181000233,5.229000092,5.161179066,522988000
11/9/2017,5.131750107,5.158249855,5.009250164,5.132999897,5.06642437,978564000
11/10/2017,5.327000141,5.466750145,5.290750027,5.40350008,5.333416462,1253256000
11/13/2017,5.40350008,5.429249763,5.300250053,5.315750122,5.246806622,582376000
11/14/2017,5.324999809,5.369999886,5.280749798,5.354499817,5.285052299,529292000
11/15/2017,5.298749924,5.300000191,5.195000172,5.249499798,5.181415558,501948000
11/16/2017,5.324500084,5.355000019,5.28125,5.290249825,5.221636295,441768000
11/17/2017,5.34800005,5.383749962,5.268750191,5.28399992,5.215467453,515664000
11/20/2017,5.299749851,5.364250183,5.262499809,5.352000237,5.28258419,396100000
11/21/2017,5.392250061,5.413000107,5.360000134,5.401249886,5.331196785,399176000
11/22/2017,5.425000191,5.425000191,5.340250015,5.373250008,5.307244778,356640000
11/24/2017,5.389750004,5.425000191,5.364999771,5.423999786,5.35737133,180752000
11/27/2017,5.432750225,5.434000015,5.350249767,5.353499889,5.28773737,422896000
11/28/2017,5.358749866,5.368249893,5.205999851,5.267749786,5.203041077,512752000
11/29/2017,5.250249863,5.252999783,4.780749798,4.91050005,4.850179672,1396788000
11/30/2017,4.980000019,5.066999912,4.916250229,5.017749786,4.956111431,823768000
12/1/2017,4.982749939,5.003250122,4.811749935,4.941999912,4.881290913,811548000
12/4/2017,5.00124979,5.007500172,4.612500191,4.666500092,4.60917902,1240844000
12/5/2017,4.559999943,4.817500114,4.514500141,4.693500042,4.635844707,981488000
12/6/2017,4.642499924,4.753499985,4.620999813,4.731500149,4.673378944,467032000
12/7/2017,4.798999786,4.840000153,4.752999783,4.799749851,4.740790844,542600000
12/8/2017,4.850249767,4.86950016,4.778749943,4.787250042,4.728443146,466876000
12/11/2017,4.801499844,4.86950016,4.78550005,4.866499901,4.806719303,372748000
12/12/2017,4.822500229,4.846000195,4.74725008,4.770999908,4.712392807,455016000
12/13/2017,4.8125,4.81374979,4.646999836,4.654500008,4.597324371,554280000
12/14/2017,4.647999763,4.733500004,4.614999771,4.66174984,4.604485512,438164000
12/15/2017,4.706250191,4.809500217,4.640500069,4.789000034,4.730171204,670036000
12/18/2017,4.829999924,4.950500011,4.800000191,4.947500229,4.886724949,477704000
12/19/2017,4.938000202,4.943250179,4.874000072,4.902750015,4.842524052,373100000
12/20/2017,4.942500114,4.951749802,4.863749981,4.920000076,4.859562874,288820000
12/21/2017,4.923500061,4.948750019,4.888750076,4.897250175,4.837091923,300904000
12/22/2017,4.860000134,4.891250134,4.78125,4.881750107,4.821781635,466276000
12/26/2017,4.825749874,4.943749905,4.795499802,4.93599987,4.875366211,355080000
12/27/2017,4.922500134,4.999249935,4.90775013,4.929249763,4.868700027,329488000
12/28/2017,4.953249931,4.984499931,4.928750038,4.934999943,4.874377251,240248000
12/29/2017,4.961500168,4.961500168,4.837500095,4.837500095,4.778076172,279964000
1/2/2018,4.894499779,4.987500191,4.862500191,4.983749866,4.922529221,355616000
1/3/2018,5.102499962,5.34250021,5.09375,5.311749935,5.246500969,914704000
1/4/2018,5.394000053,5.451250076,5.317249775,5.339749813,5.27415514,583268000
1/5/2018,5.354750156,5.422749996,5.27699995,5.385000229,5.318850517,580124000
1/8/2018,5.510000229,5.625,5.46449995,5.550000191,5.481823921,881216000
1/9/2018,5.555500031,5.595499992,5.46600008,5.548500061,5.480342865,497000000
1/10/2018,5.454999924,5.595499992,5.400000095,5.592000008,5.5233078,582664000
1/11/2018,5.625,5.656750202,5.580249786,5.602000237,5.533185482,406032000
1/12/2018,5.590000153,5.624750137,5.533500195,5.574500084,5.506022453,359916000
1/16/2018,5.601250172,5.687749863,5.417250156,5.50274992,5.435153484,702348000
1/17/2018,5.517499924,5.627999783,5.422500134,5.618000031,5.548988342,538408000
1/18/2018,5.598499775,5.665999889,5.566999912,5.611000061,5.542073727,408632000
1/19/2018,5.702250004,5.777249813,5.675000191,5.75274992,5.68208313,609380000
1/22/2018,5.760749817,5.843999863,5.702499866,5.84224987,5.770483017,550944000
1/23/2018,5.896249771,5.99574995,5.877500057,5.972750187,5.899380207,475228000
1/24/2018,5.975999832,6.012249947,5.838749886,5.894999981,5.822585583,579972000
1/25/2018,5.949999809,5.993750095,5.893750191,5.908750057,5.836166859,409884000
1/26/2018,5.953000069,6.083499908,5.940000057,6.083250046,6.008522034,516356000
1/29/2018,6.068500042,6.202750206,6.015250206,6.171249866,6.095442295,455116000
1/30/2018,6.027750015,6.16050005,5.960249901,6.06799984,5.993460655,570832000
1/31/2018,6.144249916,6.231750011,6.111249924,6.144999981,6.069514751,478576000
2/1/2018,5.962999821,6.172500134,5.951499939,6.012499809,5.938641548,519224000
2/2/2018,5.925000191,5.949250221,5.779250145,5.837999821,5.766286373,718464000
2/5/2018,5.675000191,5.830749989,5.125,5.34250021,5.276873112,1165204000
2/6/2018,5.110000134,5.642499924,5.099999905,5.639500141,5.570223331,1114800000
2/7/2018,5.739500046,5.874249935,5.667500019,5.71999979,5.649734974,802932000
2/8/2018,5.847000122,5.88049984,5.437749863,5.438000202,5.371199131,1144000000
2/9/2018,5.956250191,5.972249985,5.438000202,5.802000046,5.730729103,1674604000
2/12/2018,5.883999825,5.887000084,5.625750065,5.700749874,5.630721092,1093172000
2/13/2018,5.664000034,5.862500191,5.631249905,5.815750122,5.744309425,625524000
2/14/2018,5.775000095,6.064750195,5.763750076,6.03550005,5.961360455,744988000
2/15/2018,6.119750023,6.209249973,6.038000107,6.162499905,6.086798668,698900000
2/16/2018,6.135000229,6.25,6.086750031,6.096000195,6.021116734,637656000
2/20/2018,6.118750095,6.296750069,6.114999771,6.227000237,6.150506973,686240000
2/21/2018,6.292250156,6.299250126,6.03399992,6.037749767,5.963582516,892292000
2/22/2018,6.068250179,6.140749931,5.987500191,6.053750038,5.983101368,534364000
2/23/2018,6.114250183,6.148250103,6.063000202,6.148250103,6.076498508,415300000
2/26/2018,6.195000172,6.199500084,6.101500034,6.164500237,6.092559338,469312000
2/27/2018,6.137499809,6.222750187,6.128250122,6.151500225,6.07971096,455436000
2/28/2018,6.162499905,6.202499866,6.038249969,6.050000191,5.979393959,523116000
3/1/2018,6.047749996,6.102250099,5.703000069,5.805250168,5.737501144,1040120000
3/2/2018,5.696499825,5.920000076,5.546249866,5.913499832,5.844490051,913428000
3/5/2018,5.862750053,5.931250095,5.737999916,5.891250134,5.822498322,620776000
3/6/2018,5.977499962,6.073500156,5.934000015,6.053999901,5.98334837,636808000
3/7/2018,5.949999809,6.098750114,5.948750019,6.046000004,5.975440502,581208000
3/8/2018,6.073750019,6.073750019,5.984749794,6.029500008,5.959134579,411912000
3/9/2018,6.077499866,6.146249771,6.06125021,6.133250237,6.061672688,505524000
3/12/2018,6.175000191,6.324999809,6.166749954,6.243999958,6.171129704,605060000
3/13/2018,6.287250042,6.362500191,6.151000023,6.192749977,6.1204772,619772000
3/14/2018,6.236249924,6.263750076,6.155499935,6.218500137,6.14592886,505496000
3/15/2018,6.232250214,6.315499783,6.190999985,6.233500004,6.160752296,401952000
3/16/2018,6.25,6.28125,6.211999893,6.262000084,6.188921452,399456000
3/19/2018,6.204500198,6.233749866,5.925000191,6.025000095,5.954688072,713772000
3/20/2018,6.027999878,6.278749943,6.027999878,6.239500046,6.166683674,554696000
3/21/2018,6.232999802,6.300000191,6.18324995,6.214000225,6.141480923,438688000
3/22/2018,6.150000095,6.197000027,6.008500099,6.046249866,5.975687981,551196000
3/23/2018,6.059999943,6.0625,5.813000202,5.824250221,5.756280422,735620000
3/26/2018,5.949999809,6.113249779,5.897500038,6.111999989,6.040670872,611424000
3/27/2018,6.193749905,6.25,5.496250153,5.638000011,5.572203159,1409000000
3/28/2018,5.603250027,5.734749794,5.425000191,5.533750057,5.469169617,945904000
3/29/2018,5.602749825,5.887499809,5.517499924,5.789750099,5.722182274,916628000
4/2/2018,5.718500137,5.866250038,5.4375,5.526249886,5.461757183,922092000
4/3/2018,5.695000172,5.758749962,5.533750057,5.633749962,5.568001747,667432000
4/4/2018,5.375249863,5.666500092,5.349999905,5.656000137,5.589994907,789168000
4/5/2018,5.715000153,5.728250027,5.462250233,5.534500122,5.469911575,701240000
4/6/2018,5.430749893,5.539999962,5.326749802,5.356249809,5.293739796,662988000
4/9/2018,5.420000076,5.549250126,5.364999771,5.385250092,5.322402954,499524000
4/10/2018,5.618000031,5.724999905,5.560249805,5.697750092,5.63125515,761676000
4/11/2018,5.682750225,5.724500179,5.623000145,5.656000137,5.589994907,460244000
4/12/2018,5.75,5.882999897,5.705249786,5.864999771,5.796554089,593920000
4/13/2018,5.929249763,5.937749863,5.738749981,5.787499905,5.719958782,503036000
4/16/2018,5.794250011,5.821000099,5.691999912,5.787250042,5.71971035,350792000
4/17/2018,5.840000153,5.960000038,5.783750057,5.938499928,5.869195461,447224000
4/18/2018,5.887499809,5.981249809,5.819250107,5.909249783,5.840287209,391364000
4/19/2018,5.793749809,5.827499866,5.670000076,5.725999832,5.659175873,471996000
4/20/2018,5.71724987,5.802499771,5.68625021,5.717750072,5.651022434,386200000
4/23/2018,5.735750198,5.787499905,5.570750237,5.597000122,5.531682014,427508000
4/24/2018,5.623000145,5.71999979,5.464000225,5.53000021,5.465464592,414596000
4/25/2018,5.5,5.539500237,5.257500172,5.416500092,5.353287697,588492000
4/26/2018,5.579999924,5.638750076,5.513249874,5.63049984,5.564789772,375824000
4/27/2018,5.737500191,5.757500172,5.615499973,5.658249855,5.592217922,400848000
4/30/2018,5.674749851,5.724999905,5.603000164,5.622499943,5.556883335,327844000
5/1/2018,5.614250183,5.681250095,5.554999828,5.678500175,5.612229824,253788000
5/2/2018,5.675000191,5.71999979,5.631249905,5.65775013,5.591722965,268248000
5/3/2018,5.690000057,5.851250172,5.644249916,5.824749947,5.756773472,443144000
5/4/2018,5.795750141,5.979750156,5.778250217,5.976500034,5.906752586,400660000
5/7/2018,6.082250118,6.274750233,6.072249889,6.217000008,6.144446373,687616000
5/8/2018,6.21724987,6.262750149,6.167749882,6.260000229,6.186944008,506616000
5/9/2018,6.280250072,6.396749973,6.25274992,6.394499779,6.319874287,596760000
5/10/2018,6.447999954,6.512499809,6.429999828,6.503250122,6.427354813,994080000
5/11/2018,6.319499969,6.494750023,6.263500214,6.363249779,6.288989544,1214456000
5/14/2018,6.401750088,6.462250233,6.360000134,6.383999825,6.30949688,523140000
5/15/2018,6.319749832,6.322500229,6.037499905,6.138999939,6.067355156,963528000
5/16/2018,6.099999905,6.212999821,6.062749863,6.150249958,6.078474522,553828000
5/17/2018,6.15199995,6.287499905,6.135749817,6.192749977,6.1204772,519784000
5/18/2018,6.245250225,6.309249878,6.143499851,6.148499966,6.076745033,483716000
5/21/2018,6.247000217,6.250750065,6.012249947,6.105999947,6.034740448,640624000
5/22/2018,6.11950016,6.144999981,6.006249905,6.067500114,5.996690273,518264000
5/23/2018,6.006999969,6.189750195,6.006249905,6.188499928,6.120060921,442956000
5/24/2018,6.18475008,6.235000134,6.131000042,6.192249775,6.123770714,437372000
5/25/2018,6.204999924,6.24849987,6.169000149,6.231999874,6.163080215,292112000
5/29/2018,6.213749886,6.283500195,6.167500019,6.214749813,6.146021843,352684000
5/30/2018,6.24875021,6.333499908,6.223750114,6.324749947,6.254804134,390996000
5/31/2018,6.292500019,6.380000114,6.281750202,6.304749966,6.235024929,493868000
6/1/2018,6.349999905,6.446750164,6.341249943,6.440499783,6.369274139,421968000
6/4/2018,6.474999905,6.643499851,6.442500114,6.621250153,6.548025608,642024000
6/5/2018,6.624499798,6.664750099,6.579249859,6.626749992,6.553462982,391712000
6/6/2018,6.535749912,6.631999969,6.519249916,6.628749847,6.55544281,371356000
6/7/2018,6.625,6.637000084,6.481249809,6.572500229,6.49981451,369448000
6/8/2018,6.499000072,6.599999905,6.480000019,6.55700016,6.484485149,360456000
6/11/2018,6.544250011,6.586249828,6.502500057,6.515500069,6.443443775,265372000
6/12/2018,6.542250156,6.576749802,6.491499901,6.564499855,6.491900444,319160000
6/13/2018,6.565999985,6.641749859,6.550749779,6.559999943,6.487453461,338208000
6/14/2018,6.605500221,6.730000019,6.590499878,6.672749996,6.598956585,430016000
6/15/2018,6.614999771,6.686999798,6.583749771,6.631499767,6.558162212,432260000
6/18/2018,6.586999893,6.644999981,6.559500217,6.627250195,6.553958416,356268000
6/19/2018,6.522999763,6.59100008,6.375500202,6.50425005,6.432319641,594932000
6/20/2018,6.545750141,6.611249924,6.506999969,6.557750225,6.485229015,369780000
6/21/2018,6.590000153,6.608500004,6.420000076,6.427750111,6.356664658,359516000
6/22/2018,6.448750019,6.462250233,6.258250237,6.273749828,6.204367638,434160000
6/25/2018,6.166250229,6.170000076,5.888500214,5.978000164,5.911888599,665816000
6/26/2018,6.09250021,6.141250134,5.997749805,6.049749851,5.982845306,478884000
6/27/2018,6.09375,6.160749912,5.887499809,5.893000126,5.827828407,453892000
6/28/2018,5.882999897,6.033500195,5.875249863,6.021500111,5.954907894,338012000
6/29/2018,6.087250233,6.099999905,5.921249866,5.922500134,5.857003212,392300000
7/2/2018,5.852250099,6.05975008,5.831500053,6.056000233,5.989026546,357572000
7/3/2018,6.09100008,6.097000122,5.912499905,5.921000004,5.855519295,222732000
7/5/2018,5.976749897,6.073249817,5.9375,6.068250179,6.001141071,306216000
7/6/2018,6.043499947,6.19175005,6.021999836,6.18324995,6.114868164,296352000
7/9/2018,6.258250237,6.268000126,6.151750088,6.231249809,6.162338734,303880000
7/10/2018,6.243750095,6.353499889,6.203000069,6.331250191,6.261232376,360016000
7/11/2018,6.237500191,6.272500038,6.177499771,6.188250065,6.119814396,367508000
7/12/2018,6.234000206,6.329249859,6.223999977,6.280749798,6.211289406,345508000
7/13/2018,6.299499989,6.299499989,6.190499783,6.232999802,6.164068699,246988000
7/16/2018,6.204999924,6.258500099,6.192500114,6.204999924,6.136378288,197036000
7/17/2018,6.155250072,6.357500076,6.129499912,6.34224987,6.272110462,362136000
7/18/2018,6.334750175,6.348750114,6.241000175,6.292500019,6.222911358,277640000
7/19/2018,6.273499966,6.334750175,6.258250237,6.300749779,6.231070995,235752000
7/20/2018,6.298250198,6.337500095,6.261250019,6.272250175,6.202885628,222352000
7/23/2018,6.245500088,6.24725008,6.081999779,6.235249996,6.166294575,301584000
7/24/2018,6.283750057,6.371250153,6.199999809,6.217750072,6.148986816,354620000
7/25/2018,6.227250099,6.309500217,6.168749809,6.296750069,6.227113247,319112000
7/26/2018,6.276500225,6.408249855,6.259500027,6.370999813,6.300543308,325124000
7/27/2018,6.407999992,6.414999962,6.245999813,6.300499916,6.23082304,295420000
7/30/2018,6.314750195,6.320750237,6.06799984,6.103250027,6.035753727,340340000
7/31/2018,6.092750072,6.197000027,6.053500175,6.121500015,6.05380249,283988000
8/1/2018,6.153250217,6.209000111,6.097249985,6.16174984,6.093606949,283556000
8/2/2018,6.089749813,6.269499779,6.030250072,6.265500069,6.196209431,269668000
8/3/2018,6.290249825,6.326499939,6.273250103,6.302499771,6.232800484,214288000
8/6/2018,6.289750099,6.354249954,6.242750168,6.350749969,6.280516624,207508000
8/7/2018,6.400000095,6.442500114,6.373000145,6.423749924,6.35270977,258132000
8/8/2018,6.425000191,6.506000042,6.389750004,6.460499763,6.389052391,262100000
8/9/2018,6.478499889,6.481249809,6.403749943,6.411499977,6.340594769,204280000
8/10/2018,6.328750134,6.402500153,6.317500114,6.369750023,6.299305439,256396000
8/13/2018,6.378499985,6.525000095,6.376749992,6.402999878,6.332189083,375208000
8/14/2018,6.509500027,6.550000191,6.425499916,6.535749912,6.463472843,466220000
8/15/2018,6.556749821,6.59100008,6.397500038,6.477000237,6.405371189,591136000
8/16/2018,6.547500134,6.550000191,6.375249863,6.43599987,6.364823818,801260000
8/17/2018,6.323500156,6.324250221,6.093249798,6.120500088,6.052813053,1143188000
8/20/2018,6.079500198,6.329999924,5.967999935,6.196000099,6.127478123,854388000
8/21/2018,6.212500095,6.337500095,6.192500114,6.333000183,6.262964249,673988000
8/22/2018,6.300000191,6.575500011,6.296500206,6.570499897,6.49783659,749856000
8/23/2018,6.531499863,6.736999989,6.517499924,6.671000004,6.597225189,720684000
8/24/2018,6.679500103,6.820250034,6.675000191,6.805500031,6.730237007,531512000
8/27/2018,6.835499763,6.972499847,6.803750038,6.897500038,6.821220398,505776000
8/28/2018,6.891499996,6.914500237,6.738249779,6.859499931,6.783641338,475384000
8/29/2018,6.84800005,6.987500191,6.827000141,6.962250233,6.889020443,420108000
8/30/2018,6.930749893,7.043000221,6.907999992,6.945250034,6.872199535,346608000
8/31/2018,6.925000191,7.03000021,6.914999962,7.017000198,6.943193913,306592000
9/4/2018,7.003749847,7.13049984,6.974999905,7.09250021,7.017900467,391720000
9/5/2018,7.074749947,7.110499859,6.878749847,6.960499763,6.887289047,393156000
9/6/2018,6.943999767,6.946499825,6.784749985,6.81799984,6.746287346,322796000
9/7/2018,6.724999905,6.923250198,6.679749966,6.796500206,6.725012779,295420000
9/10/2018,6.819250107,6.898250103,6.775000095,6.868249893,6.796010017,220140000
9/11/2018,6.821499825,6.909999847,6.800499916,6.820000172,6.748266697,243112000
9/12/2018,6.77974987,6.799499989,6.547999859,6.704999924,6.634474754,419092000
9/13/2018,6.771500111,6.875,6.754000187,6.783500195,6.71214962,305536000
9/14/2018,6.874750137,6.977499962,6.837500095,6.910749912,6.838062286,386936000
9/17/2018,6.885000229,6.934500217,6.828750134,6.848249912,6.776218891,205528000
9/18/2018,6.852250099,6.955999851,6.768750191,6.775499821,6.704233646,299520000
9/19/2018,6.756750107,6.817500114,6.706250191,6.799499989,6.727981567,224860000
9/20/2018,6.676249981,6.718999863,6.602499962,6.657000065,6.58698082,430584000
9/21/2018,6.669000149,6.715000153,6.552750111,6.586249828,6.516973495,435128000
9/24/2018,6.554999828,6.645999908,6.467000008,6.642499924,6.57263279,293912000
9/25/2018,6.709249973,6.735499859,6.622749805,6.710249901,6.639671326,280388000
9/26/2018,6.715250015,6.756000042,6.657000065,6.672999859,6.602812767,268548000
9/27/2018,6.708499908,6.730000019,6.653250217,6.684999943,6.614686489,214428000
9/28/2018,6.818250179,7.047999859,6.789999962,7.025499821,6.951606274,709396000
10/1/2018,7.104000092,7.301499844,7.065000057,7.234000206,7.157913685,622060000
10/2/2018,7.206250191,7.318999767,7.139500141,7.162000179,7.086670399,383964000
10/3/2018,7.232999802,7.240499973,7.063250065,7.168250084,7.092853546,320552000
10/4/2018,7.131750107,7.15625,6.904500008,6.982250214,6.908809662,391220000
10/5/2018,6.957250118,7.019999981,6.688499928,6.746500015,6.67553854,426636000
10/8/2018,6.662499905,6.778999805,6.501999855,6.644249916,6.574364662,408612000
10/9/2018,6.62349987,6.718999863,6.570000172,6.638500214,6.568675518,273500000
10/10/2018,6.531499863,6.577750206,6.139999866,6.142250061,6.077646255,684940000
10/11/2018,6.054249763,6.18900013,5.856500149,5.878250122,5.816422939,725436000
10/12/2018,6.137750149,6.238500118,5.991250038,6.163499832,6.098670959,608236000
10/15/2018,6.150000095,6.150000095,5.883500099,5.884500027,5.822606087,449760000
10/16/2018,5.998250008,6.157000065,5.948500156,6.145750046,6.081106663,408712000
10/17/2018,6.208499908,6.247000217,6.02699995,6.076499939,6.012585163,329668000
10/18/2018,6.146500111,6.185249805,5.927249908,5.988249779,5.925264835,524020000
10/19/2018,6.044000149,6.06374979,5.692500114,5.729249954,5.668989182,613608000
10/22/2018,5.782000065,5.882999897,5.676750183,5.780499935,5.719700813,368844000
10/23/2018,5.510749817,5.604750156,5.417749882,5.526500225,5.468371868,626436000
10/24/2018,5.487750053,5.534749985,4.971250057,4.985249996,4.932816029,884288000
10/25/2018,4.886750221,5.243750095,4.842000008,5.196000099,5.141348362,951720000
10/26/2018,4.957749844,5.120999813,4.828000069,4.957250118,4.905109406,664784000
10/29/2018,5.099750042,5.103250027,4.400249958,4.640500069,4.59168911,758016000
10/30/2018,4.663750172,5.085000038,4.640500069,5.074999809,5.02161932,807192000
10/31/2018,5.241250038,5.314750195,5.100249767,5.270750046,5.215311527,745772000
11/1/2018,5.307499886,5.462250233,5.179749966,5.452750206,5.395399094,566528000
11/2/2018,5.443250179,5.550000191,5.255249977,5.373000145,5.316486835,452960000
11/5/2018,5.359749794,5.383250237,5.131999969,5.294250011,5.238564968,379332000
11/6/2018,5.286250114,5.371250153,5.238999844,5.276500225,5.221002102,299012000
11/7/2018,5.34375,5.435249805,5.279500008,5.344749928,5.288533211,483812000
11/8/2018,5.284999847,5.285749912,5.095749855,5.149750233,5.095584393,511352000
11/9/2018,5.059999943,5.232999802,5.026000023,5.141749859,5.087668419,413240000
11/12/2018,5.049499989,5.071750164,4.716499805,4.738500118,4.688659668,617116000
11/13/2018,4.837250233,5.105249882,4.830999851,4.982749939,4.93034029,644712000
11/14/2018,5.15749979,5.171999931,4.820750237,4.929749966,4.877898216,526580000
11/15/2018,4.923749924,5.132500172,4.887499809,5.05975008,5.006530762,840708000
11/16/2018,4.083000183,4.266499996,4.040249825,4.110750198,4.067512512,1963520000
11/19/2018,4.044750214,4.045499802,3.615750074,3.617500067,3.579450369,1697820000
11/20/2018,3.351500034,3.85649991,3.332750082,3.726999998,3.687799215,1692032000
11/21/2018,3.865499973,3.882499933,3.590250015,3.617749929,3.579697847,1025496000
11/23/2018,3.582750082,3.739749908,3.569750071,3.625,3.586870909,411968000
11/26/2018,3.74725008,3.836750031,3.664000034,3.826250076,3.786005735,814832000
11/27/2018,3.799999952,3.925250053,3.763750076,3.843250036,3.80282712,738060000
11/28/2018,3.961999893,4.006999969,3.828249931,4.001749992,3.959658623,804524000
11/29/2018,4,4.037499905,3.90350008,3.934000015,3.8965168,549172000
11/30/2018,3.943749905,4.09649992,3.892999887,4.085750103,4.046820641,729564000
12/3/2018,4.315000057,4.367000103,4.183499813,4.250999928,4.210495949,890804000
12/4/2018,4.205999851,4.210999966,3.912499905,3.927750111,3.890326262,812112000
12/6/2018,3.786000013,3.962249994,3.770250082,3.957250118,3.919545412,692308000
12/7/2018,3.961499929,3.971750021,3.640500069,3.69024992,3.655089617,681676000
12/10/2018,3.644999981,3.821500063,3.641249895,3.796499968,3.760327101,629472000
12/11/2018,3.888999939,3.897249937,3.625,3.704750061,3.669450521,671912000
12/12/2018,3.710500002,3.819499969,3.620500088,3.722500086,3.687032223,654136000
12/13/2018,3.769750118,3.834500074,3.686000109,3.722249985,3.686784267,471384000
12/14/2018,3.680249929,3.764750004,3.637500048,3.661250114,3.6263659,471820000
12/17/2018,3.631000042,3.703749895,3.530999899,3.58949995,3.555298328,662868000
12/18/2018,3.633749962,3.758249998,3.606250048,3.673500061,3.638498545,564372000
12/19/2018,3.639499903,3.693500042,3.410749912,3.462749958,3.429756641,745364000
12/20/2018,3.454250097,3.545000076,3.317250013,3.377500057,3.34531951,749588000
12/21/2018,3.404249907,3.4375,3.211499929,3.239249945,3.208385944,863740000
12/24/2018,3.162250042,3.249500036,3.112499952,3.177000046,3.146729469,463840000
12/26/2018,3.223500013,3.328500032,3.111500025,3.327500105,3.295795918,695100000
12/27/2018,3.274749994,3.309499979,3.129499912,3.279249907,3.248005152,637044000
12/28/2018,3.299999952,3.43475008,3.257750034,3.341249943,3.309414625,628728000
12/31/2018,3.38499999,3.417749882,3.306499958,3.337500095,3.305700064,465140000
1/2/2019,3.266000032,3.461999893,3.251250029,3.405499935,3.373051405,508752000
1/3/2019,3.344749928,3.378999949,3.192250013,3.199749947,3.169262648,705552000
1/4/2019,3.273499966,3.443249941,3.242500067,3.404750109,3.372309208,585620000
